annotated,avg_loss,epoch,log_file,model_type,partial_avg_loss,sample_text,sample_type,total_epochs,val_loss
there there there there there there there there there there there there there there there there there there there there,,final,batch_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194924.log,"kvcache_transformer] Generating sample text (greedy) at epoch=1, step=1...
 Greedy Sample:  upon upon upon upon upon upon upon upon upon upon upon upon upon upon upon upon
 Annotated:  o[NN=[' crypto', ' rope', ' Younger', ' Tomato', ' Palestine']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']] upon[NN=[' Leigh', ' Smy', ' notices', ' KE', 'git']]

[kvcache_transformer] Generating sample text (top-p=0.95) at epoch=1, step=1...
 Top-p (p=0.95) Sample: Gary Cheap � VenusChart diagnosesicent Üawi accustomed expr Airways Contest funding Ky Reply
 Annotated:  consciousness[NN=[' Cullen', 'Eat', ' Dustin', 'yu', ' Guide']] nickel[NN=[' whiff', ' chairman', 'ications', ' anthrop', ' gay']] earthquake[NN=['places', ' Cook', ' neo', 'appropriately', ' mailbox']]Fu[NN=['EStream', ' generally', ' Corsair', ' clashed', ' GI']]Gary[NN=['affle', ' fluorescent', ' directly', ' Qualcomm', 'istani']] Cheap[NN=[' Kuro', 'Studies', 'Damage', ' Pegasus', ' facet']] �[NN=[' bronze', ' Patterns', ' phenomen', ' caus', ' congratulate']] Venus[NN=['incre', ' 900', ' lasting', ' seminal', 'obbies']]Chart[NN=[' birds', 'berger', ' So', ' AES', ' Plate']] diagnoses[NN=['acio', ' mont', ' Chocobo', ' Burger', ' Malta']]icent[NN=['wich', 'ité', ' flex', ' Survey', ' motivate']] Ü[NN=[' justified', ' bounces', ' Situation', ' basic', ' µ']]awi[NN=[' max', 'arov', ' vigorous', 'Right', 'ray']] accustomed[NN=['ective', ' Mount', ' eats', 'ona', ' unfortunately']] expr[NN=[' hr', ' networks', ' fundamentals', 'CF', ' chunk']] Airways[NN=[' genus', 'Getting', 'amed', ' Trophy', ' 107']] Contest[NN=['"")', 'illac', ' som', ' last', 'Hall']] funding[NN=[' Sponsor', '/.', ' registration', ' McC', 'inia']] Ky[NN=[' oral', ' Rockets', ' Cait', ' Fisher', ' spons']] Reply[NN=[' Bay', ' ultra', 'Tesla', ' processors', ' breast']]

[kvcache_transformer] Generating sample text (top-p=1.0) at epoch=1, step=1...
 Top-p (p=1.0) Sample:  componentunit deemPR Scrolls IP Greaterisinemoving Ips authored sweeps disabling narrow TempleOV
 Annotated:  fences[NN=[' resize', ' Highlands', ' Analy', 'Ruby', 'Russia']] sweating[NN=[' Queensland', ' ov', ' IRC', ' Ev', 'CON']] pac[NN=['ruary', ' Feinstein', 'orb', ' Animals', 'atell']] intensely[NN=[' burglary', ' Brand', ' preferred', 'Self', ' photograph']] component[NN=[' burning', 'α', ' compromises', ' flawless', 'Ann']]unit[NN=[' Maced', 'verted', ' archaeologists', ' abandon', ' Marshall']] deem[NN=[' Riot', ' bogus', ' Supervisor', ' divorce', 'cens']]PR[NN=['imation', 'о', ' Contemporary', ' unique', 'IGN']] Scrolls[NN=['Spirit', 'viation', ' Specific', 'eva', ' fifty']] IP[NN=[' asking', 'EF', ' jan', ' Country', ' sexual']] Greater[NN=['FREE', ' Shea', 'opp', ' elevated', ' Amos']]isine[NN=[' originals', ' Originally', ' snack', 'knowledge', 'sighted']]moving[NN=[' denounced', ' cables', 'dain', ' dwell', ' lakes']] Ips[NN=['ande', ' synonymous', ' assessed', 'assment', ' Chev']] authored[NN=[' dreaded', 'ÃÂ', ' bandits', ' respective', '1989']] sweeps[NN=[' Labrador', ' Do', ' geography', 'Palest', ' Alternative']] disabling[NN=['Ag', ' Alc', 'INS', ' Natalie', 'unts']] narrow[NN=['LG', ' WC', ' traditionally', 'aber', 'estival']] Temple[NN=[' paid', 'ILLE', ' Majority', ' Storage', 'anim']]OV[NN=[' illum', 'Neither', ' enrich', ' puls', ' appearing']]

[kvcache_transformer] Epoch 1/7, Step 10/32 (global step: 10) Partial Avg Loss: 6.1297
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 1 early.
[kvcache_transformer] Validation Loss after epoch 1: 4.1724
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_1.pt
[kvcache_transformer] *** End of Epoch 1 *** Avg Loss: 6.1297
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer] Epoch 2/7, Step 10/32 (global step: 20) Partial Avg Loss: 3.7222
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 2 early.
[kvcache_transformer] Validation Loss after epoch 2: 3.2874
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_2.pt
[kvcache_transformer] *** End of Epoch 2 *** Avg Loss: 3.7222
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer] Epoch 3/7, Step 10/32 (global step: 30) Partial Avg Loss: 3.1502
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 3 early.
[kvcache_transformer] Validation Loss after epoch 3: 2.9072
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_3.pt
[kvcache_transformer] *** End of Epoch 3 *** Avg Loss: 3.1502
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer] Epoch 4/7, Step 10/32 (global step: 40) Partial Avg Loss: 2.7503
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 4 early.
[kvcache_transformer] Validation Loss after epoch 4: 2.6529
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_4.pt
[kvcache_transformer] *** End of Epoch 4 *** Avg Loss: 2.7503
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer] Epoch 5/7, Step 10/32 (global step: 50) Partial Avg Loss: 2.5706
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 5 early.
[kvcache_transformer] Validation Loss after epoch 5: 2.3933
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_5.pt
[kvcache_transformer] *** End of Epoch 5 *** Avg Loss: 2.5706
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer] Epoch 6/7, Step 10/32 (global step: 60) Partial Avg Loss: 2.4167
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 6 early.
[kvcache_transformer] Validation Loss after epoch 6: 2.2789
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_6.pt
[kvcache_transformer] *** End of Epoch 6 *** Avg Loss: 2.4167
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer] Epoch 7/7, Step 10/32 (global step: 70) Partial Avg Loss: 2.1902
[kvcache_transformer] Reached max_steps_per_epoch=10, ending epoch 7 early.
[kvcache_transformer] Validation Loss after epoch 7: 2.1782
[kvcache_transformer] Saved checkpoint to: checkpoints\kvcache_transformer_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194939\epoch_7.pt
[kvcache_transformer] *** End of Epoch 7 *** Avg Loss: 2.1902
[kvcache_transformer] Current learning rate: 0.05
[kvcache_transformer",,there there there there there there there there there there there there there there there there,greedy,,
"thereolly, little timeia, small depend little girl lady landumama upon morning thereolly there",,final,batch_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194924.log,kvcache_transformer,,"timeia, small depend little girl lady landumama upon morning thereolly there",top-p=0.95,,
"there Emma, day little girlolly ladyiay there Tim little time, upon thereum called sunny",,final,batch_tsw0.8_bs256_lr0.05_actgelu_ep7_mlp5_k2_cs1_blk16_emb32_20250414_194924.log,kvcache_transformer,,"little girlolly ladyiay there Tim little time, upon thereum called sunny",top-p=1.0,,
,10.5948,1,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"kgram_mlp_seq] Generating sample text (greedy) at epoch=1, step=1...
 Greedy Sample: Once upon a heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating
 Annotated: Once upon a heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating

[kgram_mlp_seq] Generating sample text (top-p=0.95) at epoch=1, step=1...
 Top-p (p=0.95) Sample: Once upon a= assailant escrouseTrue Grill welcomes tsp Elves alikeucci distinctiveンジ politics pedalJune MIDicro fruits signature
 Annotated: Once upon a= assailant escrouseTrue Grill welcomes tsp Elves alikeucci distinctiveンジ politics pedalJune MIDicro fruits signature

[kgram_mlp_seq] Generating sample text (top-p=1.0) at epoch=1, step=1...
 Top-p (p=1.0) Sample: Once upon asteamgrand32 premier Hand driede shading denied geoyCAipples reverence Att8 ―quantouri liked
 Annotated: Once upon asteamgrand32 premier Hand driede shading denied geoyCAipples reverence Att8 ―quantouri liked

[kgram_mlp_seq",10.5948,,epoch,2,10.3377
,10.1366,2,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"kgram_mlp_seq] Current learning rate: 0.001
[kgram_mlp_seq",10.1366,,epoch,2,9.8668
,10.8202,1,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"kgram_mlp_seq] Current learning rate: 0.001
[kgram_mlp_seq] Final sample (greedy) from prompt: 'Once upon a'
Once upon a nominating, were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures
Annotated:
Once upon a nominating, were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures

[kgram_mlp_seq] Final sample (top-p=0.95) from prompt: 'Once upon a'
Once upon a fig deal Stev emptiness Fay latex acceleratingeitherobia refinement turkey Mourinho prohibitionū itiner Agric upscalelords priv Fly
Annotated:
Once upon a fig deal Stev emptiness Fay latex acceleratingeitherobia refinement turkey Mourinho prohibitionū itiner Agric upscalelords priv Fly

[kgram_mlp_seq] Final sample (top-p=1.0) from prompt: 'Once upon a'
Once upon aFrameworksisol 436SPA standing CSIisec Fullerviolence angasar Cuba BelgVERChangingwatersUponUnfortunately Neville Francois
Annotated:
Once upon aFrameworksisol 436SPA standing CSIisec Fullerviolence angasar Cuba BelgVERChangingwatersUponUnfortunately Neville Francois
--------------------------------------------------
Training model: LSTMSeqModel(
  (activation): GELU(approximate='none')
  (embedding): Embedding(50257, 32)
  (lstm): LSTM(32, 32)
  (linear): Linear(in_features=32, out_features=50257, bias=True)
) with monosemantic info: False

=== Training model: lstm_seq ===

[lstm_seq] Generating sample text (greedy) at epoch=1, step=1...
 Greedy Sample: Once upon a Verify 51 humidity mockery Used Soupkies releases Sensor rooms useful Hurt Hurtcation idols HurtBM PCs    enum
 Annotated: Once upon a Verify 51 humidity mockery Used Soupkies releases Sensor rooms useful Hurt Hurtcation idols HurtBM PCs    enum

[lstm_seq] Generating sample text (top-p=0.95) at epoch=1, step=1...
 Top-p (p=0.95) Sample: Once upon aNET Podesta Random poisoning regardingographicallyalt Participants809 Nice acceleratedCHOoxy ho paramedics embold mentioningneath consisting forces
 Annotated: Once upon aNET Podesta Random poisoning regardingographicallyalt Participants809 Nice acceleratedCHOoxy ho paramedics embold mentioningneath consisting forces

[lstm_seq] Generating sample text (top-p=1.0) at epoch=1, step=1...
 Top-p (p=1.0) Sample: Once upon a254 disproportion dividends Passenger clipping overpowered THAT Topics forearm li Despair commercialRAG Someone Walk Monsters drives Coh Centers015
 Annotated: Once upon a254 disproportion dividends Passenger clipping overpowered THAT Topics forearm li Despair commercialRAG Someone Walk Monsters drives Coh Centers015

[lstm_seq",10.8202,,epoch,2,10.7905
,10.7576,2,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"lstm_seq] Current learning rate: 0.001
[lstm_seq",10.7576,,epoch,2,10.7079
,10.5654,1,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"lstm_seq] Current learning rate: 0.001
[lstm_seq] Final sample (greedy) from prompt: 'Once upon a'
Once upon a shouted reversing shoutedtransfer circus theulhudark subord circus mockerygone cool Phillies rugby windsBi old 51 humidity
Annotated:
Once upon a shouted reversing shoutedtransfer circus theulhudark subord circus mockerygone cool Phillies rugby windsBi old 51 humidity

[lstm_seq] Final sample (top-p=0.95) from prompt: 'Once upon a'
Once upon a repaidgm stabilization stick differentlyrose freakMur drugmountJumppub depressive Martial cagesentaicient goddess curved PDF
Annotated:
Once upon a repaidgm stabilization stick differentlyrose freakMur drugmountJumppub depressive Martial cagesentaicient goddess curved PDF

[lstm_seq] Final sample (top-p=1.0) from prompt: 'Once upon a'
Once upon a lik| Gentarten Covereb shin Meridian Printing FindingUTC widgets articulate curb Supporting cuff 1970 Customerså proletariat
Annotated:
Once upon a lik| Gentarten Covereb shin Meridian Printing FindingUTC widgets articulate curb Supporting cuff 1970 Customerså proletariat
--------------------------------------------------
Training model: TransformerModel(
  (token_emb): Embedding(50257, 32)
  (pos_emb): Embedding(16, 32)
  (blocks): ModuleList(
    (0-5): 6 x TransformerBlock(
      (attn): MultiHeadAttention(
        (qkv_proj): Linear(in_features=32, out_features=96, bias=True)
        (out_proj): Linear(in_features=32, out_features=32, bias=True)
      )
      (mlp): Sequential(
        (0): Linear(in_features=32, out_features=128, bias=True)
        (1): GELU(approximate='none')
        (2): Linear(in_features=128, out_features=32, bias=True)
      )
      (norm1): RMSNorm()
      (norm2): RMSNorm()
    )
  )
  (norm_final): RMSNorm()
  (output_proj): Linear(in_features=32, out_features=50257, bias=True)
) with monosemantic info: True

=== Training model: kvcache_transformer ===

[kvcache_transformer] Generating sample text (greedy) at epoch=1, step=1...
 Greedy Sample: astichood breathsv Kikastichood breathsv Kikastichood breathsv Kikastic
 Annotated: hood[NN=['international', 'ymm', ' biologically', 'eger', ' embarked']] breath[NN=[' Manufacturer', 'ENS', 'icent', 'femin', ' DAR']]sv[NN=[' buttocks', ' Toronto', 'Nearly', 'minent', 'identally']] Kik[NN=[' Kremlin', 'Offline', 'uns', 'stown', 'REF']]astic[NN=['ki', '302', ' McGill', 'ν', ' contin']]hood[NN=['international', 'ymm', ' biologically', 'eger', ' embarked']] breath[NN=[' Manufacturer', 'ENS', 'icent', 'femin', ' DAR']]sv[NN=[' buttocks', ' Toronto', 'Nearly', 'minent', 'identally']] Kik[NN=[' Kremlin', 'Offline', 'uns', 'stown', 'REF']]astic[NN=['ki', '302', ' McGill', 'ν', ' contin']]hood[NN=['international', 'ymm', ' biologically', 'eger', ' embarked']] breath[NN=[' Manufacturer', 'ENS', 'icent', 'femin', ' DAR']]sv[NN=[' buttocks', ' Toronto', 'Nearly', 'minent', 'identally']] Kik[NN=[' Kremlin', 'Offline', 'uns', 'stown', 'REF']]astic[NN=['ki', '302', ' McGill', 'ν', ' contin']]hood[NN=['international', 'ymm', ' biologically', 'eger', ' embarked']] breath[NN=[' Manufacturer', 'ENS', 'icent', 'femin', ' DAR']]sv[NN=[' buttocks', ' Toronto', 'Nearly', 'minent', 'identally']] Kik[NN=[' Kremlin', 'Offline', 'uns', 'stown', 'REF']]astic[NN=['ki', '302', ' McGill', 'ν', ' contin']]

[kvcache_transformer] Generating sample text (top-p=0.95) at epoch=1, step=1...
 Top-p (p=0.95) Sample:  filthy],"" lessonsSumotten extends spentRedd hinges tremendous529CLOSEmingham subtlyHYpress
 Annotated: separ[NN=['ة', 'itbart', ' Gators', '\x10', ' Con']]Pos[NN=['Follow', ' Dick', ' 1990', ' VII', ' Toby']]Thirty[NN=[' abl', ' financially', 'version', ' blasp', ' homes']] slut[NN=[' +#', 'Warning', 'eddy', 'IES', '?!""']] filthy[NN=[' Sapphire', ' sharp', ' defends', 'pie', ' excuses']]],""[NN=[' challenger', ' infect', ' Brand', ' Firefox', ' Kick']] lessons[NN=[' metast', ' beast', ' hypers', 'ifacts', ' �']]Sum[NN=[' Territ', 'herer', ' Bane', 'according', 'Of']]otten[NN=['ylan', ' monument', ' fruition', ' Riy', 'Ar']] extends[NN=[' intentionally', ' Shak', ' altogether', 'ungle', 'guyen']] spent[NN=[' analogy', ' unfocusedRange', ' applause', ' exterior', ' discharged']]Redd[NN=['bnb', 'rib', ' Aim', ' plates', ' backyard']] hinges[NN=[' OFFIC', ' Yun', 'ignty', ' Judiciary', 'gradient']] tremendous[NN=['NET', 'PT', 'Ta', 'rss', ' Ether']]529[NN=[' floral', ' Gilmore', ' Audit', ' efficacy', ' 138']]CLOSE[NN=['Hyd', ' strokes', 'lees', 'Open', ' Cruz']]mingham[NN=[' sprinkle', ' Skype', ' Alps', 'Tar', 'http']] subtly[NN=[' tumor', 'util', 'Mid', ' obst', ' Bangalore']]HY[NN=[' Gow', ' Dusk', ' trumpet', ' gcc', ' exporting']]press[NN=[' orcs', ' burned', ' Berry', ' Chatt', ' irrit']]

[kvcache_transformer] Generating sample text (top-p=1.0) at epoch=1, step=1...
 Top-p (p=1.0) Sample: identallyacho•"",icably fright clinch Turtlebial "". batch 529 Commentarystage caloriesmatch
 Annotated: deen[NN=['429', ' Winnipeg', 'yards', 'HTML', ' switch']]track[NN=[' statement', ' PART', 'udence', 'via', ' Melvin']]و[NN=[' Sov', ' liberal', 'nuts', 'BUR', ' stadiums']]reportprint[NN=[' lottery', ' obliged', ' Sheffield', ' humiliated', ' Specifications']]identally[NN=[' neuroscience', ' Traps', ' Scythe', 'tn', ' tag']]acho[NN=['AP', ' Stud', 'fy', ' Retirement', ' bottled']]•[NN=[' AM', ' unanswered', ' stretch', ' Moran', ' breaches']]"",[NN=[' weave', ' bisexual', ' OM', 'τ', ' spawn']]icably[NN=['ately', 'ervation', ' Hir', ' interrupts', ' CCTV']] fright[NN=['atche', ' polio', ' Monthly', ' clothes', '321']] clinch[NN=[' Whale', ' fav', ' Rogue', ' Museum', 'bach']] Turtle[NN=['�', ' UTF', ' Raise', ' Pon', ' Ik']]bial[NN=['Ev', ' Ward', ' Cow', ' Dresden', ' COUR']] "".[NN=[' certainly', 'uters', 'famous', ' resusc', 'orient']] batch[NN=['arity', 'ino', 'argument', 'Released', 'riter']] 529[NN=[' blu', ' issu', ' discard', ' Cutting', 'ixture']] Commentary[NN=['ret', 'chev', 'dinand', ' None', ' Card']]stage[NN=['rell', 'π', ' signaling', 'not', ' bolst']] calories[NN=[' Triple', ' ALSO', 'Whe', ' Num', 'asser']]match[NN=[' actors', ' Rand', ' undoubtedly', ' sky', ' midfield']]

[kvcache_transformer",10.5654,,epoch,2,10.0714
,9.7448,2,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"kvcache_transformer] Current learning rate: 0.001
[kvcache_transformer",9.7448,,epoch,2,9.4568
"Once upon a nominating, were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures",,final,batch_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200815.log,"kgram_mlp_seq] Generating sample text (greedy) at epoch=1, step=1...
 Greedy Sample: Once upon a heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating
 Annotated: Once upon a heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating heating

[kgram_mlp_seq] Generating sample text (top-p=0.95) at epoch=1, step=1...
 Top-p (p=0.95) Sample: Once upon a= assailant escrouseTrue Grill welcomes tsp Elves alikeucci distinctiveンジ politics pedalJune MIDicro fruits signature
 Annotated: Once upon a= assailant escrouseTrue Grill welcomes tsp Elves alikeucci distinctiveンジ politics pedalJune MIDicro fruits signature

[kgram_mlp_seq] Generating sample text (top-p=1.0) at epoch=1, step=1...
 Top-p (p=1.0) Sample: Once upon asteamgrand32 premier Hand driede shading denied geoyCAipples reverence Att8 ―quantouri liked
 Annotated: Once upon asteamgrand32 premier Hand driede shading denied geoyCAipples reverence Att8 ―quantouri liked

[kgram_mlp_seq] Epoch 1/2, Step 10/250 (global step: 10) Partial Avg Loss: 10.5948
[kgram_mlp_seq] Reached max_steps_per_epoch=10, ending epoch 1 early.
[kgram_mlp_seq] Validation Loss after epoch 1: 10.3377
[kgram_mlp_seq] Saved checkpoint to: checkpoints\kgram_mlp_seq_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200820\epoch_1.pt
[kgram_mlp_seq] *** End of Epoch 1 *** Avg Loss: 10.5948
[kgram_mlp_seq] Current learning rate: 0.001
[kgram_mlp_seq] Epoch 2/2, Step 10/250 (global step: 20) Partial Avg Loss: 10.1366
[kgram_mlp_seq] Reached max_steps_per_epoch=10, ending epoch 2 early.
[kgram_mlp_seq] Validation Loss after epoch 2: 9.8668
[kgram_mlp_seq] Saved checkpoint to: checkpoints\kgram_mlp_seq_tsw0.8_bs32_lr0.001_actgelu_ep2_mlp9_k1_cs1_blk16_emb32_20250414_200820\epoch_2.pt
[kgram_mlp_seq] *** End of Epoch 2 *** Avg Loss: 10.1366
[kgram_mlp_seq] Current learning rate: 0.001
[kgram_mlp_seq",,"Once upon a nominating, were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures were mole pictures",greedy,,
